"Compounds.ID"	"B1"	"B2"	"B3"	"B4"	"B5"	"BD1"	"BD2"	"BD3"	"BD4"	"BD5"	"BF1"	"BF2"	"BF3"	"BF4"	"BF5"	"BFD1"	"BFD2"	"BFD3"	"BFD4"	"BFD5"	"BFK1"	"BFK2"	"BFK3"	"BFK4"	"BFK5"	"BK1"	"BK2"	"BK3"	"BK4"	"BK5"	"D1"	"D2"	"D3"	"D4"	"D5"	"F1"	"F2"	"F3"	"F4"	"F5"	"FD1"	"FD2"	"FD3"	"FD4"	"FD5"	"FK1"	"FK2"	"FK3"	"FK4"	"FK5"	"K1"	"K2"	"K3"	"K4"	"K5"	"M1"	"M2"	"M3"	"M4"	"M5"	"QC1"	"QC10"	"QC11"	"QC12"	"QC13"	"QC2"	"QC3"	"QC4"	"QC5"	"QC6"	"QC7"	"QC8"	"QC9"
"c102"	189392921.68675	160264231.773601	183940420.526262	206356582.945748	187990167.927407	223160886.9298	233262668.903247	292692212.947023	287615339.139041	261144739.082466	201574754.283988	209591560.494989	137447118.699496	158500096.170263	157679282.690739	252611854.481037	224236294.3297	204511316.271259	279208315.272775	255356180.722274	243454455.404346	233635755.146977	360676654.970499	232908245.407479	223270577.774469	244049161.661891	239927428.336129	274973058.27821	273621640.890166	228058489.248384	220940801.576515	251096526.727063	197042842.116274	318244256.835355	243046445.822727	126540989.987569	134979404.904874	110638987.715287	149900147.725525	150291281.809374	232149207.14594	231735674.836991	198795002.491038	268597066.704753	216625919.584377	231189117.611015	247310158.47695	226351015.008081	268372824.844476	268123834.63675	234664585.786744	277230387.958072	272169557.365294	313061117.094032	207439442.691648	158548241.935204	158484240.504418	136387628.992951	190155106.411719	167694498.405633	308272674.317273	298501047.679998	303111500.78739	301251176.429195	296757433.896563	301072549.459559	303651009.159613	303859758.866998	304203498.792739	303526020.452516	302239970.230036	303955236.072545	303036061.57421
"c1020"	26851233.2084829	22607523.2243668	26439155.9543542	25685420.801647	23043888.5574579	11296755.869789	27801159.1515655	33008189.6712037	32036107.161607	29519201.9355426	27617008.1095462	26495312.3987611	18246235.9458669	22202886.4397085	20793996.3369796	23340376.2616878	23982325.3296582	23784870.5859364	27927418.4923979	26920030.3104331	22966743.2246986	20399462.1271032	29065364.8241827	21853281.4752646	21391672.4049231	28032947.3049238	27884220.9754563	33443465.7224069	30445251.3864948	26837184.732445	10927984.6465666	31617338.7759764	28322355.4655552	38633561.7156571	31617846.0734791	19739873.0008663	21292199.6107834	16026558.4774173	20979794.5835605	18426854.3959893	28914371.6192367	29125294.3091653	33932852.746795	31378332.3327273	28321503.1074968	25548608.804084	24381497.3993221	18269064.6795077	25880799.1024693	26046488.752541	30534697.1423411	35221416.5204939	33144147.967846	36979722.1738727	44004114.8205151	27744653.1470276	29023073.3002934	26577813.6529683	32627678.4392986	30322544.2283204	35618130.7446988	35435491.0219087	34707751.0656241	36376317.3049304	34075205.8881569	35557223.8962326	35496022.1072113	35499767.688839	35554505.5362901	35404694.0503278	35731957.0211379	35374271.2995691	35306348.6655142
"c1021"	15286459.7534958	10899032.1345188	13583301.3225467	15218857.6382364	13188585.0401766	11150492.2607814	12728461.2937186	12714075.9817855	12150759.3358521	12500307.8036746	12915410.0873246	12337104.4080309	12327415.7032542	11413967.6633495	11538246.1636499	11960800.3356605	11926381.3229508	10436338.8776406	12437210.8845382	11452389.6944482	10662730.370385	10553623.5390621	13656178.0764668	10752137.5327124	10703043.2281748	10949806.4306316	11328376.5321568	13375033.4279565	12282341.2158574	11458406.7603681	13216674.8986238	13845960.267417	12638970.2812528	15414474.4006138	12606783.2615944	6974615.45241304	7507062.2948091	5903680.64296394	8452947.57763035	7620299.6563111	12957342.8389066	12938854.1406772	11985169.9925958	13341615.2281183	12799002.0452989	12047647.3587497	12228582.0490449	11362399.8848838	12239924.3130037	12032615.1720454	16598562.3770565	15519396.0456007	15787173.9813495	15416680.9024965	13877100.9519926	8013774.94651884	8706620.9343526	9147886.33114327	9659643.13364285	9388602.53209295	15254958.3235919	14503126.0750661	15192432.5771059	14811625.6955778	14677399.8708108	15044726.192558	14992561.0119797	14920102.5763438	14801919.7599907	14969610.292378	15019590.7775883	15026032.3500483	15074344.8061548
"c1022"	55598236.6495763	55674505.1710385	55702439.665	60318180.2511333	54176684.6720509	52002057.938634	54763503.6295449	82781117.9176843	59542097.5301914	61707642.211164	50292768.1550844	53674740.91622	47495407.0706319	64818492.1015069	48604986.9088224	59724262.1302759	52824710.4845934	65823443.8163667	58269270.7595681	56527873.2149265	45922321.4039897	47742930.3817367	54150696.639831	45630111.1526221	49804503.1293026	55007548.4031456	55174026.345625	56749211.9074791	56304133.4492458	52241137.2824186	56636372.2632063	59586200.5797723	60520341.4065155	9348286.40706006	56536206.4759126	55509689.3874761	5505288.61890128	44141439.9965493	53109295.8266096	47973863.7849096	54521867.5467733	56851623.4005463	52622443.6254651	13527291.0289063	56978256.9359332	55481012.7330117	5624003.2450126	49678796.1600148	51883710.6325453	51480396.1181923	65308840.8361182	70831815.8370053	59290711.7357977	61647570.4069686	57793074.7455694	61088338.5767852	62878252.0972871	62824499.6371156	66044943.6644967	60716701.5819467	60019892.508804	60137773.44374	67860299.4982687	11197776.2445747	68432496.3225969	60309967.2044865	62253789.4418633	59504715.3058035	59812697.2638518	60474103.1374127	59777511.4680874	60437120.2893478	59724488.8625188
"c1023"	250415.563443618	200971.155659857	313771.194749378	248278.381456815	222886.161175838	22836069.219186	8950368.55955218	7213321.77037484	6515139.96007618	4380075.0666423	781571.325069197	459040.4715015	1264535.28506979	1071761.40029383	413680.483472549	14096480.5506929	6769406.09809151	9151441.21712288	4489698.8093365	7077443.09290112	18101957.5571034	20014785.0567267	14964674.5770378	12343512.9232906	5305673.12331773	18218487.5090819	5404950.35716173	19593590.5021206	3983239.39445798	8998029.49645242	44365461.9447379	53121865.1019134	46088711.477837	21517241.5685381	41462260.9597378	5337773.15437198	4795816.78545573	4902178.61036396	7686496.94569319	13838274.0442697	44967798.5541486	45886253.6882212	44307985.7937954	38696652.1090568	50543229.2081253	28751005.9992637	53977433.6205209	54263888.1969656	32139052.4757366	32980180.0967159	40966616.5689024	41589557.3650891	36622564.9906419	27895855.2683319	39122261.7194616	303011.256511197	353953.595423663	287691.033778124	344219.552414508	339202.517981717	18449177.6975284	18359971.170859	21273861.9546464	22406126.8868328	20531863.6135538	22154802.7233152	22870588.3492987	22807761.4823897	22745555.5200985	20016888.0140213	20385259.8230844	21456899.0239498	22418195.236682
"c1024"	59218.4594717049	53107.6298835531	59703.28901457	60983.3795412686	62889.5734932521	48582.3146065526	58649.1250032912	50059.9338726307	48286.654827345	44933.9362131231	58592.2549794704	58376.9412279087	49508.5833111003	47505.1835153506	47644.1084513717	45927.4315818598	45923.4177438643	56734.7037550426	52383.0571119381	48556.5236407567	1954645.07182001	1689588.38750363	3070007.1996112	2121681.17795447	2411612.73633221	2923689.46388394	3453226.11479956	4052142.63053744	4612513.12489363	3706310.69173457	57456.2742187345	58242.2041880586	53937.45479976	62027.3528477151	62547.1804267826	39067.4100501998	43698.3175915663	34827.8952202663	43894.6009665847	39269.7351425889	48815.1023771879	58367.4796753901	54287.6943566583	58775.7567329691	53766.5079141516	6451418.44636866	5952735.42551101	3913154.7240737	5671053.95474679	6725932.86811484	10441492.987318	12367257.5048443	12109984.6823037	17244051.4202004	13088119.192581	62518.7845909833	55913.7479742301	50944.5950795839	59077.7977783702	47933.6916002707	2871743.53948919	2845843.11556723	2799387.51750143	2730940.8924587	2701805.56627438	2821305.92003457	2826462.68412247	2753777.74951933	2751718.66879866	2796925.79739422	2803802.71414744	2823712.82014517	2790812.89125326
"c1025"	72515.9135154366	23146.2661595814	23893.5463110389	25773.1242711111	24358.2081805694	15290608.5729675	13541085.49637	6732183.47171485	8327097.95601491	7378523.61389262	25486.6184567696	23221.6124556938	22237.2801259734	32440.8176332936	89846.7365965068	15490589.7977068	12751180.697653	5941162.02823438	9133365.31325391	10822419.4809677	8235749.574864	3119577.99257319	7348261.97070945	4419369.38011042	6384570.6375887	8724749.16830103	7943538.70327628	7181003.4184416	5458696.93834715	5908207.69973833	10812026.4783711	15129736.5043436	9044345.19212634	7719336.31642247	10956283.3284475	26200.0437684781	24353.2187958888	25244.1468515563	26368.5326773598	26345.1188599416	8914173.92343878	13303817.5302681	12687721.8278695	10119160.1351362	10384885.3501331	7604233.18501021	11162848.4616324	7657810.42811285	8272393.95356645	8866060.18775548	9791521.83438889	11205125.197251	8851706.17690094	10425630.7825733	8925166.075299	21444.4149793061	82867.9963140521	20220.3559890626	20529.1522239832	18564.5090007497	7739845.84158192	7845775.28247764	7751121.23545287	7992546.78309162	7208088.12103495	7800434.13411385	7923845.23854535	8037026.13004511	7905988.54332171	7537748.77273302	7761429.96077802	8062391.01495027	7924919.00873999
"c1026"	21342462.9757356	17159403.9146474	22519086.7345714	22575558.0064837	21425508.6092054	20377175.1706732	21576541.9224978	22340547.597931	24791420.3223851	21849806.4215648	21607929.3577744	21816877.1868278	17521037.5232397	17331756.0557793	19783359.239187	21837180.2897105	20204174.4193516	21291669.3266001	22392462.0618658	22515442.454391	19617524.2979302	18324607.6998588	25907540.7321225	16695502.8840654	18510988.7572618	22014359.3274404	19292991.4979511	25667433.1359886	20192316.7711128	20765870.0212945	22095522.5440437	24767742.0078925	21010792.6967674	25213005.8269753	22916678.5316457	19208805.17012	21656146.1542247	17883984.8062378	20326484.7206166	20611576.6218547	20016801.3849534	23177664.3332964	18891661.0927797	23830525.7401487	20974917.8680105	20389088.8701282	20164938.2156856	23370954.0522676	23436785.2835708	24566647.7604555	21720019.0159537	22952053.0754225	21708607.9709801	25053604.0213632	33980397.6220256	21965445.4977828	22407575.5052582	20561701.5730211	30371279.2736374	24236280.5301027	28386531.2234696	29667832.5714007	29229778.5249869	29146274.8463244	28226479.174741	30593459.0215232	29113358.9116189	29469097.9801622	29699632.6869228	28762713.1342951	29435900.2441009	29539740.5930708	29483649.1966982
"c1027"	689146.256101819	448272.670109524	210881.348908141	205777.707308704	574696.459396736	2287091.5610281	2391270.08442151	11867326.1005653	2313098.9775344	2082827.88824371	467307.992187376	730843.327420138	99571.1323865745	672164.671404492	665528.950942204	1428402.95674434	1445620.26460746	987470.871281881	1376077.4303913	1814419.80984204	1193025.45446754	1772360.5397785	1517821.6985107	1047810.71995083	902465.627845749	1898715.57056517	1258022.79998596	1771181.73536497	1192242.41147469	1164103.23213079	9598530.63041645	12687930.9609814	11942772.6398232	5041305.10199879	9658139.79789864	666143.05106223	1572233.6039683	1506325.28716249	502494.64213212	300846.263119489	5529986.02338137	8574546.73995635	8053693.89059436	7345203.31833287	9902977.85255198	1758444.05605693	4017457.70441555	2060498.29887764	1940305.80706184	2754778.30852813	8564653.57515765	9076200.53790475	5946619.4165911	3962860.11458998	4864459.49417716	950995.811401131	226926.002818415	465583.591530201	383788.843518641	500061.718042791	4552372.68853795	4954953.06212261	4941098.32451287	5095028.9595005	4258467.0684266	4817740.09067775	4416068.90855169	4860384.4762551	4927614.520025	4306410.31174959	4747008.02747076	4554421.71455284	4837134.12528003
"c1028"	162748.143640958	198524.34779461	167365.690285761	149581.041606373	144522.399568265	151858.225143311	148875.851940455	841584.916921874	136452.487582412	137249.667349816	145048.881083045	148670.366349057	101360.79024392	100324.730527155	110767.412055358	141074.471133309	196898.98026341	198010.106186129	153078.0545672	119992.791767354	109704.273163718	116803.552609726	135681.147531401	143069.039883967	93668.6133886867	196765.15559151	126407.706846142	166584.301474528	125268.769074374	120067.283073948	5557960.72753485	12106084.5276471	8959224.96306251	1285702.07759026	6616187.78957288	2561480.34572925	7404616.28764766	1696777.82417309	3351930.51721357	6003168.65255353	7176192.94233108	16047960.182448	9937849.90332667	13326040.8022024	6502314.85562898	2696360.79688698	12607268.3953932	8568651.7603513	4148179.79144129	6688364.60629615	12321305.5744361	18873447.8590987	16731756.0196259	3716530.39967889	12960806.3478375	2298226.17332458	2168201.28848044	1576136.34944799	181258.279839581	3162741.90235721	8166729.66629852	9171225.70923793	8936041.04325236	8647150.09427204	8938136.30833929	8274045.61662418	8846498.72128418	8588329.18497616	8592086.16097829	7308762.2899196	8859118.63880296	8429942.49700689	8959847.52342143
"c1029"	36770434.1675288	33538859.6612466	44996118.3270201	43017153.7202726	40158152.727785	29869558.0609044	31302761.6465442	33671216.5808924	30928254.0565544	30944610.1868477	42052056.9288945	42314358.8465175	36588539.9847726	34247493.196597	33571989.7580046	29688791.5494621	26380717.9779852	31000544.724779	33299187.8513528	31217078.1451323	28484343.7049134	29480555.0267752	40401907.9669853	27610532.4186428	22484394.0660803	28283466.3919845	24145955.7203067	31817354.177394	26679626.4380336	27284614.4510295	23161702.2826279	31390916.7171191	26852914.302885	29293848.7175898	31177460.211993	28409986.4135876	34276388.6517272	33283974.8420977	33713143.9048608	38740159.1652658	27758688.0890718	34853677.306257	35871844.2190402	35445378.1379104	34840030.6335118	27009765.4823384	27511491.1491167	17262371.1988543	30344064.291232	29018203.7280778	25704672.272124	24849102.422618	32546766.5459384	34163486.0165116	29153660.6534645	26042632.2572527	26361799.4970991	22660143.9704582	29921232.1683062	25783276.3912512	41435678.8016684	40986091.5913957	40580219.870416	40477285.3252573	40153427.0355971	41145593.8894495	40875385.9015839	40939762.0995156	41076885.5399098	40896155.4945603	41128762.4417407	41961180.7008743	41270733.6707478
"c103"	107942327.366914	77491875.5878797	134526672.72981	130461633.195079	107854018.131519	151286413.164822	151746940.663482	173436198.052045	191529344.498873	174595016.884322	110617705.019591	112988850.807634	77202764.6774866	88664773.6589329	85333640.871815	155507391.451607	135962439.391328	155604014.69205	184335949.176468	161581332.124439	138859095.518753	141234596.559717	229632187.744883	96595696.083678	129757407.743439	168931496.540351	162515636.479774	224596916.473517	162021205.505971	177668023.097296	158496244.263258	166324599.222032	140929243.656554	212292030.393296	179356007.428001	82552889.7050369	88502468.0141941	70029057.1950037	109703119.186264	92277545.9149327	166074345.135699	154321105.963941	140903279.954062	232700738.571537	213728323.197321	163286550.841861	162632191.310268	128267534.093836	169979514.653259	140629837.127849	165733792.055131	232150173.413409	225108986.978639	223284243.144803	224075567.779517	154676058.2711	208941009.318949	135455196.704625	253636785.077293	163930714.784759	218517196.619802	216989369.332732	218381666.180852	207499347.998844	211373821.085251	212301085.574255	215389711.10099	214744922.630618	217064373.965663	213210057.108521	213696214.399757	220485866.100237	213708512.678082
"c1030"	9863172.42958147	14985163.4317158	16573505.1847908	17308664.3498579	18836540.3763755	2530162.98394228	2897727.80967097	10775140.8109337	3050494.14605178	1796086.04258269	21612983.2609919	12821376.1001779	9264810.44502382	18495683.5243694	9555241.83845135	1969670.00438805	3982428.89619931	3213390.27241363	5408737.67280179	2148154.10285291	4743591.06678481	4010553.5994208	8525107.79592094	16737311.0348826	3231133.69056144	2792576.87647544	1907328.04497495	1983859.20230969	2939514.32938118	1342393.07671821	1669238.51276447	10585416.5608352	4384335.96831074	2046280.90002843	2228212.77839761	2053601.79535636	2391683.47879244	3385510.48594299	2744660.59990081	4465737.59312245	1401770.06080499	9056505.15311979	8729530.38172972	2552685.19969659	5106552.23812136	2892084.25738152	1863252.92221249	5434063.60526058	6992956.15082007	15313907.6692207	5437323.16041909	1502977.65927337	2071084.01179819	4487698.49765345	2009174.88596327	2465167.92262021	1666551.01900266	2900146.10571512	2738985.64063087	2696611.6316682	9037863.83996784	9126493.88176882	8968826.41648041	8932700.75793186	8745338.55722796	9195457.72991973	9094512.06986868	9072725.20080405	9029511.89403363	9122848.12980571	9119732.7594167	9104664.57872966	9083277.61453137
"c1032"	1259939.56305188	5931560.85993406	4515035.52767308	2886990.94488643	7696266.00951251	1764859.94878668	1937861.42024541	8660906.18460192	1367241.41876185	172913.306293116	5162935.8708963	1516336.59941722	3790413.34515575	5885901.78816902	1523861.88141074	618680.022512522	3951821.16716369	2274597.70290265	4686852.60591198	852290.187384682	4589773.1715981	3023901.89053903	5977595.50729788	18187137.1551089	3117724.45408859	1731047.6891636	890030.730895367	230981.458564985	1820735.62498099	157997.100739486	533627.175778089	9243816.86408212	3608149.21202984	344626.984374116	502641.479269922	253455.066114334	372891.517901264	998862.369818433	247189.921803044	1051915.3291001	159257.589703346	7277832.2162925	7630031.29295044	460289.907165804	3371947.59201325	930943.102148722	168385.899361969	6234125.71522183	5795403.16686167	12603916.0432268	4652232.06645045	175285.176785023	301321.594643434	2669358.25857012	168876.939517533	901503.271950337	144169.150966658	2195536.76027269	680271.504249646	1017887.17348326	3925529.55194978	4018250.94858788	4054886.0349446	3714026.41100236	3720966.84764058	3853394.76337715	4000238.02856471	4125086.7058205	3963430.31182425	3956616.97718165	3974387.45195436	3902525.88049816	4079626.38055654
"c1033"	9430070.11617936	7145591.06349485	8364524.17040161	9225572.38959794	8684546.15652975	9882071.90740003	10748034.4962387	15323223.4348122	13935452.6998986	12836835.4064421	5013611.88963496	2725506.31404017	2174188.20238094	4682032.77962077	4387713.38634854	5978202.42610596	6172902.46369436	5495361.76696571	8596927.10752079	9108419.71302999	8452736.0262011	6577063.63419973	11878886.3523956	9225720.54229167	7495607.23949529	12965827.7478861	12174668.3874302	13113088.7078338	15025265.318012	13394500.9864543	12973714.0698179	10725754.7787566	10606529.9261313	16103553.866374	14432240.3776667	1044939.78672366	1101782.13904105	973586.807795977	1619448.66975189	1479322.16503631	9044365.21402186	7609218.65964438	5188600.32842872	9799035.42014519	10154288.1396968	11258018.0361197	8775514.36818136	6683102.08868276	13069085.8903004	11534448.0875005	11449893.5950334	14700407.5819323	14574614.7307754	18306588.1267853	14529077.9691265	14997994.271031	15651865.3119607	13467565.3024923	17743340.605135	17000826.2676762	11232909.8868352	11248212.2399333	11326924.5380054	11164838.2545973	11048951.6484795	11271569.623463	11261987.4144421	11316518.1327879	11224258.538068	11229790.8583652	11228192.5331009	11435136.2475864	11443442.3299224
"c1036"	20788824.2800144	18687213.771892	20235438.5592953	21567702.8743121	21267032.2673064	17974616.0998144	18605913.6021813	20711699.4330152	20838275.0968553	18808798.4032809	21293438.0865298	19915234.0951313	16671445.8657762	18918057.977589	18891839.442568	18972098.0453844	17178958.4891275	18562884.5623064	18476528.8319072	19729550.8535781	19792905.0462519	16588239.5154101	21554567.4367709	16606849.7286851	15098781.1288735	18863128.1814551	19603930.5861722	22352179.1133448	19119829.4842837	19530632.3261156	18541500.4077693	19978177.8588556	19808347.3799595	22782413.494119	21155502.3660966	10366414.8787633	10242055.5419662	7925318.7411964	7162878.85844974	11522512.21828	19404030.5202222	18710609.9365828	17317956.8385954	19657678.7810621	26515032.4460331	20974632.3776596	18593229.9758346	15465725.7441587	18290602.009077	17820441.9356343	18068700.7134661	22938048.1290651	21514210.2174384	23016013.1809914	20510441.7028339	18088735.0228363	19340092.5943194	16286544.1726733	20279774.913828	19197597.8330662	23258571.2253768	23701629.1155726	23163974.4241644	22474384.3949093	23114624.3413191	22920649.2682401	23554270.7890696	24078598.2269943	22665282.9723626	23461494.1488732	23359528.2060181	23234818.00045	23072170.9998042
